#Diff in means pdf cdf
#  x      p(x)     cdf(x) 
      -0.030592          0.10823           0.01745  
       -0.02929          0.10896          0.017589  
      -0.027987           0.1097          0.017729  
      -0.026685          0.11044          0.017869  
      -0.025382          0.11118          0.018011  
      -0.024079          0.11193          0.018153  
      -0.022777          0.11268          0.018296  
      -0.021474          0.11343          0.018441  
      -0.020172          0.11419          0.018586  
      -0.018869          0.11496          0.018732  
      -0.017567          0.11572           0.01888  
      -0.016264          0.11649          0.019028  
      -0.014962          0.11727          0.019177  
      -0.013659          0.11805          0.019327  
      -0.012357          0.11883          0.019479  
      -0.011054          0.11962          0.019631  
     -0.0097517          0.12041          0.019784  
     -0.0084491           0.1212          0.019938  
     -0.0071466            0.122          0.020093  
     -0.0058441          0.12281           0.02025  
     -0.0045416          0.12361          0.020407  
      -0.003239          0.12442          0.020565  
     -0.0019365          0.12524          0.020725  
    -0.00063396          0.12606          0.020885  
     0.00066857          0.12688          0.021047  
      0.0019711          0.12771          0.021209  
      0.0032736          0.12854          0.021373  
      0.0045762          0.12937          0.021537  
      0.0058787          0.13021          0.021703  
      0.0071812          0.13106           0.02187  
      0.0084837           0.1319          0.022038  
      0.0097863          0.13276          0.022207  
       0.011089          0.13361          0.022377  
       0.012391          0.13447          0.022548  
       0.013694          0.13534           0.02272  
       0.014996           0.1362          0.022893  
       0.016299          0.13708          0.023068  
       0.017601          0.13795          0.023243  
       0.018904          0.13883           0.02342  
       0.020207          0.13972          0.023598  
       0.021509          0.14061          0.023777  
       0.022812           0.1415          0.023957  
       0.024114           0.1424          0.024138  
       0.025417           0.1433           0.02432  
       0.026719          0.14421          0.024504  
       0.028022          0.14512          0.024689  
       0.029324          0.14603          0.024875  
       0.030627          0.14695          0.025062  
       0.031929          0.14787           0.02525  
       0.033232           0.1488          0.025439  
       0.034534          0.14973           0.02563  
       0.035837          0.15067          0.025821  
       0.037139          0.15161          0.026014  
       0.038442          0.15255          0.026209  
       0.039744           0.1535          0.026404  
       0.041047          0.15445          0.026601  
        0.04235          0.15541          0.026798  
       0.043652          0.15637          0.026997  
       0.044955          0.15734          0.027198  
       0.046257          0.15831          0.027399  
        0.04756          0.15928          0.027602  
       0.048862          0.16026          0.027806  
       0.050165          0.16125          0.028011  
       0.051467          0.16224          0.028218  
        0.05277          0.16323          0.028425  
       0.054072          0.16422          0.028634  
       0.055375          0.16523          0.028845  
       0.056677          0.16623          0.029056  
        0.05798          0.16724          0.029269  
       0.059282          0.16826          0.029483  
       0.060585          0.16927          0.029699  
       0.061887           0.1703          0.029916  
        0.06319          0.17132          0.030134  
       0.064493          0.17236          0.030353  
       0.065795          0.17339          0.030574  
       0.067098          0.17443          0.030796  
         0.0684          0.17548          0.031019  
       0.069703          0.17653          0.031244  
       0.071005          0.17758           0.03147  
       0.072308          0.17864          0.031697  
        0.07361          0.17971          0.031926  
       0.074913          0.18077          0.032156  
       0.076215          0.18185          0.032388  
       0.077518          0.18292           0.03262  
        0.07882            0.184          0.032855  
       0.080123          0.18509           0.03309  
       0.081425          0.18618          0.033327  
       0.082728          0.18727          0.033566  
        0.08403          0.18837          0.033805  
       0.085333          0.18948          0.034047  
       0.086636          0.19059          0.034289  
       0.087938           0.1917          0.034533  
       0.089241          0.19282          0.034779  
       0.090543          0.19394          0.035026  
       0.091846          0.19506          0.035274  
       0.093148          0.19619          0.035524  
       0.094451          0.19733          0.035775  
       0.095753          0.19847          0.036028  
       0.097056          0.19961          0.036282  
       0.098358          0.20076          0.036537  
       0.099661          0.20192          0.036794  
        0.10096          0.20307          0.037053  
        0.10227          0.20424          0.037313  
        0.10357           0.2054          0.037574  
        0.10487          0.20658          0.037837  
        0.10617          0.20775          0.038102  
        0.10748          0.20893          0.038368  
        0.10878          0.21012          0.038635  
        0.11008          0.21131          0.038904  
        0.11138           0.2125          0.039175  
        0.11269           0.2137          0.039447  
        0.11399          0.21491          0.039721  
        0.11529          0.21611          0.039996  
        0.11659          0.21733          0.040272  
         0.1179          0.21854          0.040551  
         0.1192          0.21977           0.04083  
         0.1205          0.22099          0.041112  
         0.1218          0.22222          0.041395  
        0.12311          0.22346          0.041679  
        0.12441           0.2247          0.041965  
        0.12571          0.22594          0.042253  
        0.12701          0.22719          0.042542  
        0.12832          0.22845          0.042833  
        0.12962          0.22971          0.043125  
        0.13092          0.23097           0.04342  
        0.13222          0.23224          0.043715  
        0.13353          0.23351          0.044013  
        0.13483          0.23479          0.044311  
