#rate pdf cdf
#  x      p(x)     cdf(x) 
         0.4974           0.6086           0.45272  
         0.4982          0.60811           0.45329  
          0.499          0.60762           0.45385  
         0.4998          0.60714           0.45441  
         0.5006          0.60665           0.45497  
         0.5014          0.60617           0.45553  
         0.5022          0.60568           0.45609  
          0.503           0.6052           0.45665  
         0.5038          0.60471           0.45721  
         0.5046          0.60423           0.45777  
         0.5054          0.60375           0.45833  
         0.5062          0.60327           0.45889  
          0.507          0.60278           0.45945  
         0.5078           0.6023              0.46  
         0.5086          0.60182           0.46056  
         0.5094          0.60134           0.46112  
         0.5102          0.60086           0.46167  
          0.511          0.60038           0.46223  
         0.5118           0.5999           0.46278  
        0.51259          0.59942           0.46334  
        0.51339          0.59894           0.46389  
        0.51419          0.59846           0.46445  
        0.51499          0.59798             0.465  
        0.51579           0.5975           0.46555  
        0.51659          0.59703            0.4661  
        0.51739          0.59655           0.46666  
        0.51819          0.59607           0.46721  
        0.51899           0.5956           0.46776  
        0.51979          0.59512           0.46831  
        0.52059          0.59464           0.46886  
        0.52139          0.59417           0.46941  
        0.52219          0.59369           0.46996  
        0.52299          0.59322           0.47051  
        0.52379          0.59275           0.47106  
        0.52459          0.59227            0.4716  
        0.52539           0.5918           0.47215  
        0.52619          0.59132            0.4727  
        0.52699          0.59085           0.47325  
        0.52779          0.59038           0.47379  
        0.52859          0.58991           0.47434  
        0.52939          0.58944           0.47488  
        0.53019          0.58897           0.47543  
        0.53099          0.58849           0.47597  
        0.53179          0.58802           0.47652  
        0.53259          0.58755           0.47706  
        0.53339          0.58708            0.4776  
        0.53419          0.58661           0.47815  
        0.53499          0.58615           0.47869  
        0.53579          0.58568           0.47923  
        0.53659          0.58521           0.47977  
        0.53739          0.58474           0.48031  
        0.53818          0.58427           0.48085  
        0.53898          0.58381           0.48139  
        0.53978          0.58334           0.48193  
        0.54058          0.58287           0.48247  
        0.54138          0.58241           0.48301  
        0.54218          0.58194           0.48355  
        0.54298          0.58148           0.48409  
        0.54378          0.58101           0.48463  
        0.54458          0.58055           0.48516  
        0.54538          0.58008            0.4857  
        0.54618          0.57962           0.48624  
        0.54698          0.57916           0.48677  
        0.54778          0.57869           0.48731  
        0.54858          0.57823           0.48784  
        0.54938          0.57777           0.48838  
        0.55018          0.57731           0.48891  
        0.55098          0.57685           0.48945  
        0.55178          0.57638           0.48998  
        0.55258          0.57592           0.49051  
        0.55338          0.57546           0.49105  
        0.55418            0.575           0.49158  
        0.55498          0.57454           0.49211  
        0.55578          0.57408           0.49264  
        0.55658          0.57363           0.49317  
        0.55738          0.57317            0.4937  
        0.55818          0.57271           0.49423  
        0.55898          0.57225           0.49476  
        0.55978          0.57179           0.49529  
        0.56058          0.57134           0.49582  
        0.56138          0.57088           0.49635  
        0.56218          0.57042           0.49687  
        0.56297          0.56997            0.4974  
        0.56377          0.56951           0.49793  
        0.56457          0.56906           0.49846  
        0.56537           0.5686           0.49898  
        0.56617          0.56815           0.49951  
        0.56697          0.56769           0.50003  
        0.56777          0.56724           0.50056  
        0.56857          0.56679           0.50108  
        0.56937          0.56633           0.50161  
        0.57017          0.56588           0.50213  
        0.57097          0.56543           0.50265  
        0.57177          0.56498           0.50318  
        0.57257          0.56452            0.5037  
        0.57337          0.56407           0.50422  
        0.57417          0.56362           0.50474  
        0.57497          0.56317           0.50526  
        0.57577          0.56272           0.50578  
        0.57657          0.56227            0.5063  
        0.57737          0.56182           0.50682  
        0.57817          0.56137           0.50734  
        0.57897          0.56092           0.50786  
        0.57977          0.56048           0.50838  
        0.58057          0.56003            0.5089  
        0.58137          0.55958           0.50942  
        0.58217          0.55913           0.50993  
        0.58297          0.55869           0.51045  
        0.58377          0.55824           0.51097  
        0.58457          0.55779           0.51148  
        0.58537          0.55735             0.512  
        0.58617           0.5569           0.51251  
        0.58697          0.55646           0.51303  
        0.58776          0.55601           0.51354  
        0.58856          0.55557           0.51406  
        0.58936          0.55512           0.51457  
        0.59016          0.55468           0.51509  
        0.59096          0.55424            0.5156  
        0.59176          0.55379           0.51611  
        0.59256          0.55335           0.51662  
        0.59336          0.55291           0.51713  
        0.59416          0.55247           0.51765  
        0.59496          0.55202           0.51816  
        0.59576          0.55158           0.51867  
        0.59656          0.55114           0.51918  
        0.59736           0.5507           0.51969  
        0.59816          0.55026            0.5202  
        0.59896          0.54982            0.5207  
        0.59976          0.54938           0.52121  
        0.60056          0.54894           0.52172  
        0.60136           0.5485           0.52223  
        0.60216          0.54807           0.52274  
        0.60296          0.54763           0.52324  
        0.60376          0.54719           0.52375  
        0.60456          0.54675           0.52425  
        0.60536          0.54632           0.52476  
        0.60616          0.54588           0.52526  
        0.60696          0.54544           0.52577  
        0.60776          0.54501           0.52627  
        0.60856          0.54457           0.52678  
        0.60936          0.54414           0.52728  
        0.61016           0.5437           0.52778  
        0.61096          0.54327           0.52829  
        0.61176          0.54283           0.52879  
        0.61255           0.5424           0.52929  
        0.61335          0.54196           0.52979  
        0.61415          0.54153           0.53029  
        0.61495           0.5411           0.53079  
        0.61575          0.54067           0.53129  
        0.61655          0.54023           0.53179  
        0.61735           0.5398           0.53229  
        0.61815          0.53937           0.53279  
        0.61895          0.53894           0.53329  
        0.61975          0.53851           0.53379  
        0.62055          0.53808           0.53429  
        0.62135          0.53765           0.53479  
        0.62215          0.53722           0.53528  
        0.62295          0.53679           0.53578  
        0.62375          0.53636           0.53628  
        0.62455          0.53593           0.53677  
        0.62535           0.5355           0.53727  
        0.62615          0.53507           0.53776  
        0.62695          0.53465           0.53826  
        0.62775          0.53422           0.53875  
        0.62855          0.53379           0.53925  
        0.62935          0.53337           0.53974  
        0.63015          0.53294           0.54023  
        0.63095          0.53251           0.54072  
        0.63175          0.53209           0.54122  
        0.63255          0.53166           0.54171  
        0.63335          0.53124            0.5422  
        0.63415          0.53081           0.54269  
        0.63495          0.53039           0.54318  
        0.63575          0.52996           0.54367  
        0.63655          0.52954           0.54416  
        0.63735          0.52912           0.54465  
        0.63814          0.52869           0.54514  
        0.63894          0.52827           0.54563  
        0.63974          0.52785           0.54612  
        0.64054          0.52743           0.54661  
        0.64134          0.52701           0.54709  
        0.64214          0.52658           0.54758  
        0.64294          0.52616           0.54807  
        0.64374          0.52574           0.54856  
        0.64454          0.52532           0.54904  
        0.64534           0.5249           0.54953  
        0.64614          0.52448           0.55001  
        0.64694          0.52406            0.5505  
        0.64774          0.52365           0.55098  
        0.64854          0.52323           0.55147  
        0.64934          0.52281           0.55195  
        0.65014          0.52239           0.55243  
        0.65094          0.52197           0.55292  
        0.65174          0.52156            0.5534  
        0.65254          0.52114           0.55388  
